sex,status,dept
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
Female,Rejected,F
