Survey,Q1,Q2,Hours,Grade,Credits
1428,5,4,8.5,3.3,4
1428,5,4,6.5,3.95,4
1429,2,3,6.5,3.95,4
1429,4,3,6.5,3.95,4
1429,4,4,6.5,3,4
1429,4,3,4.5,3.95,4
1429,3,2,4.5,3.95,4
1429,3,3,6.5,3.65,4
1429,5,5,8.5,3.65,4
1429,4,4,4.5,3.3,4
1429,5,5,8.5,3.3,4
1429,4,5,8.5,3.3,4
1429,5,4,6.5,3.95,4
1429,3,3,4.5,1.65,4
1429,5,5,10.5,3.65,4
1429,4,4,4.5,3.95,4
1429,3,3,6.5,3.95,4
1429,5,5,8.5,3,4
1429,3,4,6.5,2.65,4
1429,5,5,8.5,3.3,4
1429,3,2,4.5,2,4
1429,5,5,8.5,2.65,4
1429,4,4,2.5,2,4
1429,3,3,6.5,3.3,4
1429,5,5,4.5,3.3,4
1429,4,4,8.5,3,4
1429,4,4,6.5,3.3,4
1429,5,3,6.5,3,4
1429,4,4,6.5,2.65,4
1429,4,4,4.5,3.3,4
1429,4,4,8.5,3.65,4
1429,5,5,8.5,3,4
1430,3,3,4.5,2.3,4
1430,4,3,4.5,3,4
1430,2,2,6.5,0.75,4
1430,2,2,NA,3.3,4
1430,4,4,6.5,3.95,4
1430,3,3,6.5,3.95,4
1430,2,3,6.5,3.65,4
1430,3,3,8.5,3.3,4
1430,3,3,4.5,3,4
1430,2,3,4.5,3.65,4
1430,4,3,6.5,3.65,4
1430,3,4,6.5,3.3,4
1430,4,4,8.5,3.3,4
1430,3,3,8.5,3.95,4
1430,3,2,8.5,2,4
1430,4,4,6.5,3.65,4
1430,3,3,10.5,3,4
1430,4,4,4.5,2,4
1430,2,2,6.5,3.65,4
1430,3,2,6.5,3.65,4
1430,2,2,6.5,3.95,4
1430,3,4,6.5,2,4
1430,3,2,6.5,2,4
1431,3,3,6.5,3.65,4
1431,4,4,6.5,3.3,4
1431,5,5,6.5,3.95,4
1431,3,3,2.5,3.3,4
1431,4,4,4.5,3.65,4
1431,3,1,4.5,3.65,4
1431,4,4,6.5,3,4
1431,4,4,8.5,3.3,4
1431,4,4,4.5,3.95,4
1431,0,1,10.5,2.3,4
1431,4,4,8.5,3.65,4
1431,4,4,8.5,3.65,4
1431,3,3,4.5,2,4
1431,4,3,2.5,3.3,4
1431,4,4,8.5,3.95,4
1431,4,4,2.5,3.95,4
1431,4,3,8.5,2,4
1431,4,4,10.5,3.3,4
1431,3,3,6.5,3,4
1431,4,4,2.5,3.95,4
1431,4,4,4.5,3.3,4
1431,3,3,8.5,3.3,4
1431,5,5,6.5,3.95,4
1431,2,3,4.5,2.3,4
1431,3,3,6.5,3.95,4
1432,4,4,8.5,2.65,4
1432,3,3,6.5,3.95,4
1432,3,3,12.5,3,4
1432,3,3,8.5,3.3,4
1432,4,4,6.5,3.3,4
1432,4,4,8.5,NA,4
1432,3,3,6.5,3.65,4
1432,3,3,6.5,3.65,4
1432,3,4,10.5,3.65,4
1432,5,5,8.5,3.95,4
1432,5,5,8.5,3.3,4
1432,4,4,4.5,3.65,4
1454,5,5,4.5,3.95,4
1454,5,5,6.5,3.3,4
1454,5,4,12.5,3.3,4
1454,5,4,8.5,3.3,4
1454,5,4,8.5,3,4
1454,5,5,8.5,3.65,4
1454,5,5,NA,3.65,4
1454,5,4,8.5,3.3,4
1454,5,5,10.5,2.65,4
1454,4,5,12.5,3.3,4
1454,5,5,6.5,3.95,4
1454,5,5,8.5,3.65,4
1454,5,5,6.5,3.65,4
1454,4,4,10.5,3.65,4
1454,4,4,6.5,3,4
1454,4,4,8.5,2,4
1454,5,5,8.5,3.3,4
1454,5,5,6.5,3.3,4
1454,4,4,10.5,3.65,4
1454,5,5,8.5,3.3,4
1454,5,4,6.5,3.3,4
1454,5,5,12.5,3.65,4
1458,3,4,8.5,3.3,4
1458,4,4,12.5,3,4
1458,0,0,6.5,1,4
1458,3,4,6.5,1.65,4
1458,4,3,4.5,3.65,4
1458,3,3,14.5,3.65,4
1458,3,3,8.5,3.3,4
1458,3,4,12.5,3.3,4
1458,4,4,12.5,3.65,4
1458,5,5,12.5,3.65,4
1458,3,3,2.5,1.65,4
1458,4,4,6.5,3,4
1458,4,4,16.5,2.3,4
1458,4,3,6.5,3.3,4
1458,4,4,4.5,3.3,4
1458,4,4,6.5,2.65,4
1458,5,5,2.5,3.65,4
1458,2,3,6.5,NA,4
1458,5,5,6.5,3,4
1458,5,5,4.5,2.3,4
1458,3,3,10.5,3.3,4
1458,4,4,8.5,3,4
1458,2,3,6.5,3.3,4
1458,3,3,6.5,2.65,4
1458,3,3,6.5,3.3,4
1458,4,4,8.5,1.65,4
1458,2,2,10.5,1.3,4
1458,3,3,12.5,2,4
1458,4,4,6.5,3.95,4
1458,3,3,6.5,1.65,4
1458,3,4,8.5,3,4
1458,3,4,6.5,3,4
1459,5,5,6.5,3.65,4
1459,5,5,12.5,3,4
1459,3,4,14.5,NA,4
1459,2,2,6.5,3,4
1459,4,4,16.5,2.65,4
1459,4,5,8.5,3,4
1459,5,5,12.5,3.3,4
1459,4,4,12.5,2.3,4
1459,2,3,4.5,3,4
1459,5,5,8.5,3,4
1459,5,5,10.5,3,4
1459,4,4,14.5,15,4
1459,5,5,4.5,3.3,4
1459,5,5,16.5,3.65,4
1459,5,5,6.5,3.3,4
1459,5,5,8.5,3.65,4
1459,5,5,14.5,3.65,4
1459,5,4,4.5,3.3,4
1459,3,4,4.5,2,4
1459,5,5,8.5,3.65,4
1459,5,5,10.5,3.65,4
1459,5,4,8.5,3.3,4
1459,5,5,22.5,3.3,4
1459,5,5,6.5,1.65,4
1459,3,4,6.5,2.65,4
1459,4,4,6.5,2.65,4
1459,4,5,4.5,3.3,4
1459,3,3,6.5,3,4
1459,3,4,8.5,3.3,4
1459,4,3,10.5,3.65,4
1459,3,3,8.5,3.3,4
1459,5,5,6.5,3,4
1460,4,4,12.5,3.3,4
1460,3,3,4.5,3.95,4
1460,2,2,14.5,3,4
1460,3,3,8.5,3.65,4
1460,5,4,6.5,3.65,4
1460,3,3,6.5,3,4
1460,4,4,6.5,2.3,4
1460,4,4,4.5,2,4
1460,2,3,10.5,3,4
1460,3,4,16.5,3,4
1460,3,4,1,2.65,4
1460,3,3,6.5,3,4
1460,1,1,4.5,3.65,4
1460,3,3,8.5,3,4
1460,2,2,10.5,2,4
1460,4,4,8.5,3.3,4
1460,3,3,6.5,2.65,4
1460,5,5,8.5,3.95,4
1460,4,3,4.5,3,4
1460,4,3,8.5,3.65,4
1460,3,3,6.5,2.3,4
1460,2,2,4.5,2,4
1460,3,3,6.5,1.3,4
1460,3,3,NA,NA,4
1460,4,4,10.5,3.3,4
1460,2,3,4.5,3,4
1460,3,3,6.5,2.3,4
1461,4,4,4.5,3.3,4
1461,5,5,8.5,3.95,4
1461,5,5,8.5,3.65,4
1461,5,4,6.5,3,4
1461,3,3,6.5,3,4
1461,3,4,4.5,2.3,4
1461,5,5,8.5,3.65,4
1461,5,5,10.5,2.65,4
1461,4,3,6.5,3,4
1461,4,4,6.5,3.95,4
1461,3,4,4.5,2,4
1461,4,4,6.5,3.65,4
1461,4,4,4.5,3.3,4
1461,4,3,4.5,3,4
1461,3,3,2.5,3.95,4
1461,4,4,4.5,3.95,4
1461,4,4,10.5,3.95,4
1461,5,4,10.5,NA,4
1461,5,5,8.5,3.65,4
1461,4,4,6.5,3.95,4
1461,3,4,10.5,3.3,4
1461,4,4,8.5,3.65,4
1461,3,4,10.5,3.3,4
1461,5,5,8.5,3.95,4
1461,5,4,4.5,1.65,4
1461,5,5,6.5,3.3,4
1461,5,4,8.5,3.3,4
1461,3,4,10.5,3,4
1461,4,4,8.5,2,4
1461,5,5,8.5,3,4
1461,2,3,6.5,2.65,4
1461,4,3,6.5,3.65,4
1461,3,3,4.5,3.3,4
1461,4,3,6.5,2.65,4
1461,4,4,10.5,3.3,4
1462,4,3,10.5,2.65,4
1462,5,5,12.5,3.95,4
1462,5,5,10.5,3.65,4
1462,3,3,2.5,2.65,4
1462,5,5,6.5,3.65,4
1462,5,5,16.5,3.95,4
1462,3,4,4.5,3.3,4
1462,5,5,10.5,3.65,4
1462,4,4,8.5,3.3,4
1462,4,5,16.5,3.3,4
1462,4,4,4.5,3.65,4
1462,4,4,8.5,3.65,4
1462,5,5,8.5,3.65,4
1462,5,5,6.5,3.65,4
1462,4,4,NA,3.65,4
1462,2,2,8.5,3.95,4
1463,3,4,4.5,3.3,4
1463,5,4,12.5,3.95,4
1463,4,5,8.5,3,4
1463,2,2,8.5,0.75,4
1463,4,4,10.5,3.65,4
1463,4,4,6.5,3.3,4
1463,3,3,8.5,1.65,4
1463,5,5,4.5,3.65,4
1463,5,5,8.5,3.65,4
1463,4,5,6.5,3,4
1463,5,5,NA,3.65,4
1463,3,4,8.5,1.65,4
1463,5,5,8.5,3.3,4
1463,2,2,6.5,1.3,4
1463,3,4,14.5,2.3,4
1463,4,4,8.5,3,4
1463,3,3,4.5,3.3,4
1463,5,5,10.5,3.65,4
1463,4,4,8.5,3.65,4
1463,3,4,12.5,2,4
1463,5,5,8.5,3.3,4
1463,4,3,8.5,3.3,4
1463,3,4,8.5,2.3,4
1463,2,3,8.5,1.65,4
1463,4,3,10.5,3.65,4
1463,4,3,8.5,3.65,4
1463,5,4,6.5,3.65,4
1463,4,4,6.5,3.65,4
1463,5,5,10.5,3.65,4
1463,4,5,10.5,2.65,4
1463,5,5,6.5,3.65,4
1464,4,4,12.5,3.65,4
1464,2,1,6.5,2.3,4
1464,5,5,6.5,3.65,4
1464,5,5,6.5,3.95,4
1464,4,4,4.5,3,4
1464,4,4,2.5,3.3,4
1464,3,3,6.5,3.95,4
1464,4,4,6.5,3.95,4
1464,3,4,6.5,3.65,4
1464,4,4,8.5,2.65,4
1464,2,3,6.5,3.3,4
1464,3,3,6.5,3.65,4
1464,4,3,6.5,2.3,4
1464,2,3,6.5,1,4
1464,5,5,8.5,3.3,4
1464,2,2,8.5,3,4
1464,4,4,10.5,3.95,4
1464,4,5,10.5,3.65,4
1464,4,4,10.5,3.3,4
1464,4,5,6.5,3.65,4
1464,4,4,6.5,3.3,4
1464,2,4,10.5,3.3,4
1464,5,4,6.5,3.65,4
1464,5,4,2.5,3.65,4
1464,4,4,4.5,3.95,4
1464,4,4,6.5,3.65,4
1464,3,3,6.5,3.65,4
1464,2,3,2.5,2.3,4
1464,3,4,6.5,3.95,4
1464,4,3,8.5,NA,4
1465,4,4,10.5,3,4
1465,4,4,4.5,3.95,4
1465,3,3,14.5,2,4
1465,3,3,8.5,NA,4
1465,4,4,6.5,3.65,4
1465,5,5,8.5,3.65,4
1465,4,5,6.5,3.95,4
1465,5,5,8.5,3.65,4
1465,5,5,8.5,2.3,4
1465,5,5,4.5,3.3,4
1465,4,5,6.5,3.95,4
1465,2,2,8.5,1.3,4
1465,5,5,4.5,3,4
1465,5,5,6.5,3.3,4
1465,4,4,4.5,3,4
1465,3,3,2.5,3.3,4
1465,3,3,10.5,2.3,4
1465,5,5,6.5,3.95,4
1465,2,3,6.5,3,4
1465,4,4,12.5,3,4
1465,2,2,4.5,3.65,4
1465,3,4,16.5,2,4
1465,4,4,6.5,3.3,4
1465,5,4,8.5,3.3,4
1465,4,3,6.5,3.3,4
1465,5,4,6.5,3.65,4
1465,3,3,8.5,3.65,4
1465,3,3,6.5,3.3,4
1465,4,4,8.5,3,4
1465,4,4,4.5,3.3,4
1465,4,3,6.5,3.3,4
1465,5,5,8.5,3.65,4
1465,5,4,6.5,3.65,4
1465,3,3,6.5,3,4
1465,4,4,6.5,3.3,4
1466,4,4,6.5,3.95,4
1466,2,1,14.5,3,4
1466,3,2,8.5,3.65,4
1466,4,4,4.5,3.65,4
1466,1,3,6.5,3.65,4
1466,3,4,8.5,3.3,4
1466,3,2,6.5,2.3,4
1466,3,3,12.5,3.3,4
1466,2,4,NA,3.95,4
1466,3,2,4.5,3.95,4
1466,2,2,8.5,3,4
1466,3,3,2.5,3.65,4
1466,4,4,10.5,3,4
1466,3,4,4.5,3,4
1466,5,4,6.5,2.65,4
1466,3,3,6.5,3.3,4
1466,4,3,6.5,3.65,4
1466,3,3,10.5,2,4
1466,4,4,6.5,2.65,4
1466,2,3,4.5,3.95,4
1466,4,3,4.5,2.65,4
1466,4,4,4.5,3.3,4
1466,4,3,16.5,2,4
1466,3,3,4.5,3.95,4
1466,3,4,4.5,1.65,4
1466,5,5,8.5,3,4
1466,4,4,10.5,3.65,4
1466,3,3,6.5,3,4
1467,3,3,8.5,3.65,4
1467,3,3,10.5,3.65,4
1467,3,3,4.5,2.3,4
1467,4,4,6.5,3,4
1467,5,5,6.5,3.65,4
1467,4,4,8.5,3.3,4
1467,3,3,6.5,3.95,4
1467,3,3,6.5,2.65,4
1467,3,3,6.5,3.95,4
1467,3,3,10.5,3.65,4
1467,3,3,NA,3.65,4
1467,3,4,6.5,3,4
1467,5,5,8.5,2.65,4
1467,3,4,6.5,3,4
1467,2,2,6.5,NA,4
1467,2,3,6.5,3.3,4
1467,4,4,8.5,2.65,4
1467,3,3,6.5,3.3,4
1467,3,3,8.5,2.3,4
1467,3,3,6.5,3.3,4
1467,3,3,6.5,3.95,4
1468,3,3,4.5,2.3,4
1468,5,5,6.5,3.65,4
1468,3,3,4.5,2.65,4
1468,3,3,2.5,2,4
1468,3,3,6.5,2,4
1468,4,4,4.5,3,4
1468,4,4,10.5,3.3,4
1468,2,3,10.5,1.65,4
1468,2,2,8.5,2,4
1468,4,3,6.5,3.65,4
1468,3,2,6.5,2.65,4
1468,4,4,8.5,2.65,4
1468,3,4,8.5,3,4
1468,3,4,4.5,2,4
1468,3,3,1,3.65,4
1468,5,4,12.5,3,4
1468,3,2,4.5,2.3,4
1468,4,4,4.5,2.65,4
1468,4,4,10.5,3,4
1468,3,4,8.5,3,4
1468,4,3,12.5,3.3,4
1468,5,5,6.5,3.65,4
1468,3,4,8.5,3.95,4
1468,3,3,8.5,3,4
1468,3,2,8.5,3.65,4
1468,4,4,10.5,2.65,4
1468,4,4,6.5,3,4
1468,3,4,14.5,3,4
1468,3,3,14.5,3,4
1468,3,3,10.5,2.65,4
1469,3,3,8.5,2.65,4
1469,3,3,6.5,3.95,4
1469,4,4,8.5,3.65,4
1469,4,4,8.5,3.3,4
1469,4,4,6.5,3,4
1469,3,3,8.5,3.3,4
1469,5,4,6.5,3.3,4
1469,4,4,6.5,3,4
1469,3,3,2.5,3.3,4
1469,4,4,12.5,3.3,4
1469,4,4,6.5,3.95,4
1469,4,3,6.5,3.3,4
1469,3,3,4.5,3,4
1469,4,5,6.5,3,4
1469,3,3,8.5,3.65,4
1469,5,5,6.5,3.65,4
1469,4,4,8.5,1.65,4
1469,5,5,12.5,3.95,4
1469,5,5,8.5,2,4
1469,2,3,10.5,3.3,4
1469,2,2,6.5,3.65,4
1469,2,2,8.5,2,4
1469,3,3,6.5,2,4
1469,4,4,6.5,3.65,4
1469,3,3,6.5,3.65,4
1469,2,3,20.5,2,4
1469,4,4,8.5,3.65,4
1470,1,1,6.5,3,4
1470,4,4,6.5,3.3,4
1470,2,2,12.5,1.65,4
1470,5,4,6.5,3.3,4
1470,4,4,6.5,2,4
1470,3,3,6.5,2,4
1470,2,1,12.5,2,4
1470,2,2,4.5,2,4
1470,5,5,6.5,3,4
1470,4,4,4.5,3.95,4
1470,3,3,1,2,4
1470,3,3,4.5,1.65,4
1470,4,4,6.5,3,4
1470,3,4,12.5,3,4
1470,3,3,4.5,3.3,4
1470,3,3,22.5,3.65,4
1470,5,5,12.5,3.95,4
1470,2,2,8.5,3.3,4
1470,2,3,18.5,2.3,4
1470,4,5,12.5,2.65,4
1470,3,4,8.5,3,4
1470,2,3,12.5,1.3,4
1470,3,4,10.5,3,4
1470,2,2,16.5,1.3,4
1470,3,3,10.5,3.3,4
1470,4,4,10.5,3.3,4
1470,3,3,8.5,3.3,4
1470,4,4,10.5,3,4
1471,4,4,4.5,3,4
1471,4,4,8.5,3.65,4
1471,3,4,8.5,3,4
1471,4,3,10.5,2.3,4
1471,2,3,2.5,1.3,4
1471,5,5,12.5,2.65,4
1471,3,3,8.5,3.65,4
1471,2,3,10.5,3.95,4
1471,3,3,6.5,3,4
1471,2,3,4.5,3.3,4
1471,4,3,8.5,2.65,4
1471,4,4,6.5,3.3,4
1471,4,4,6.5,3.65,4
1471,4,4,6.5,3.65,4
1471,5,5,6.5,3.3,4
1471,4,3,12.5,3.3,4
1471,4,4,6.5,3.65,4
1471,3,3,14.5,2,4
1471,3,3,6.5,3.95,4
1471,4,4,6.5,2.3,4
1471,3,3,10.5,3.65,4
1471,3,3,8.5,3.65,4
1471,2,2,12.5,2,4
1471,4,3,6.5,3.65,4
1471,3,3,8.5,3,4
1471,3,3,6.5,2.65,4
1471,5,5,6.5,3,4
1471,3,4,8.5,2.3,4
1471,3,3,6.5,3.65,4
1472,1,2,8.5,1,4
1472,3,3,8.5,2.65,4
1472,4,4,4.5,3,4
1472,3,3,10.5,2,4
1472,3,3,6.5,1.65,4
1472,3,3,6.5,2.65,4
1472,4,4,10.5,3.65,4
1472,3,3,4.5,2.3,4
1472,3,3,6.5,3.3,4
1472,4,4,4.5,3,4
1472,3,4,6.5,3.65,4
1472,4,4,10.5,3.65,4
1472,3,3,4.5,3.3,4
1472,3,4,6.5,3.65,4
1472,NA,NA,6.5,3,4
1472,3,4,10.5,3.3,4
1472,3,4,6.5,2.65,4
1472,4,3,8.5,3.3,4
1472,5,4,8.5,3.65,4
1472,3,4,6.5,3.65,4
1472,2,2,8.5,3,4
1472,5,5,8.5,3,4
1472,4,4,10.5,3.3,4
1472,3,3,10.5,3.3,4
1472,4,4,10.5,3,4
1472,2,2,16.5,3,4
1472,3,3,8.5,3.3,4
1478,1,2,4.5,3.95,4
1478,5,4,4.5,3.3,4
1478,2,4,2.5,3.3,4
1478,3,5,4.5,3.95,4
1478,4,4,6.5,2.65,4
1478,2,3,2.5,3.95,4
1478,5,5,4.5,3.3,4
1478,3,3,2.5,3.3,4
1478,2,4,4.5,3.3,4
1478,4,4,2.5,3.3,4
1478,2,2,4.5,3,4
1478,4,5,2.5,13,4
1478,3,3,2.5,3,4
1478,2,3,1,2.3,4
1478,3,4,4.5,3.95,4
1478,3,4,6.5,3.3,4
1503,5,5,16.5,3.95,4
1503,5,5,10.5,3,4
1503,5,4,8.5,3.95,4
1503,2,2,6.5,3,4
1503,5,5,4.5,2,4
1503,4,5,10.5,3.95,4
1503,4,4,6.5,3.3,4
1503,4,4,6.5,3,4
1503,5,5,6.5,3.95,4
1503,5,5,4.5,3.65,4
1503,5,5,4.5,3.3,4
1503,5,5,6.5,3.3,4
1503,4,5,2.5,3.95,4
1503,2,3,6.5,2,4
1503,4,4,4.5,3,4
1503,4,4,6.5,2.65,4
1503,5,5,4.5,3.95,4
1507,4,4,10.5,3.3,4
1507,4,4,4.5,3.65,4
1507,3,3,4.5,2,4
1507,3,4,8.5,2.3,4
1507,4,4,4.5,3.65,4
1507,3,3,4.5,3.95,4
1507,4,4,6.5,3.65,4
1507,3,4,4.5,3,4
1507,4,5,4.5,3,4
1507,4,4,6.5,3.95,4
1507,5,4,6.5,3.65,4
1507,4,4,4.5,3.65,4
1507,4,4,6.5,3,4
1507,5,5,4.5,3.95,4
1507,4,4,4.5,3.3,4
1507,5,5,4.5,3.65,4
1507,5,5,4.5,3,4
1507,5,4,6.5,NA,4
1507,5,5,4.5,3.65,4
1507,5,4,2.5,3.3,4
1507,4,4,4.5,3.65,4
1507,3,3,2.5,3,4
1507,4,4,4.5,3.65,4
1507,4,4,6.5,3.65,4
1507,5,5,4.5,3.3,4
1507,5,4,8.5,3.3,4
1507,4,4,8.5,2.3,4
1507,4,4,6.5,3.3,4
1507,4,4,12.5,3,4
1507,5,5,6.5,3.65,4
1507,3,3,4.5,2.65,4
1507,4,4,6.5,2.65,4
1507,3,3,6.5,2,4
1508,3,4,10.5,1.65,4
1508,4,4,6.5,3,4
1508,2,3,6.5,3.65,4
1508,4,4,6.5,3.65,4
1508,3,4,6.5,3.3,4
1508,3,4,2.5,2.65,4
1508,3,4,6.5,3.65,4
1508,4,4,10.5,3.65,4
1508,3,4,6.5,3,4
1508,3,3,4.5,3.95,4
1508,4,4,6.5,2.3,4
1508,3,4,2.5,3,4
1508,3,3,2.5,2.3,4
1508,2,3,4.5,2.65,4
1508,3,3,1,2.65,4
1508,3,3,4.5,3.95,4
1508,3,3,4.5,3,4
1508,3,3,4.5,3.3,4
1508,3,3,4.5,3,4
1508,5,4,2.5,3,4
1508,3,3,6.5,1.65,4
1508,3,3,4.5,3.3,4
1508,2,2,8.5,1.65,4
1509,5,5,12.5,3.3,4
1509,4,4,8.5,3.3,4
1509,4,4,10.5,3,4
1509,4,4,6.5,3.65,4
1509,5,5,8.5,3.3,4
1509,3,3,6.5,3.65,4
1509,4,4,6.5,3,4
1509,5,5,4.5,3.3,4
1509,4,4,6.5,3.3,4
1509,4,4,2.5,3.95,4
1511,3,4,4.5,3,4
1511,4,4,10.5,3.65,4
1511,4,4,4.5,1,4
1511,4,4,14.5,3,4
1511,1,1,8.5,3,4
1511,4,4,10.5,3.65,4
1511,4,4,8.5,3.95,4
1511,1,4,14.5,3.3,4
1511,5,4,8.5,3.3,4
1511,4,3,6.5,3.65,4
1511,4,4,NA,2,4
1511,4,3,8.5,3.65,4
1511,3,4,6.5,2,4
1511,5,5,16.5,3.95,4
1511,5,4,10.5,3.65,4
1512,5,5,16.5,3.95,4
1512,5,4,4.5,3.65,4
1512,5,5,10.5,3,4
1512,1,2,10.5,3,4
1512,4,4,1,2,4
1517,1,2,6.5,3.95,4
1517,4,4,4.5,3.3,4
1517,3,3,NA,3.3,4
1517,4,4,8.5,3.65,4
1517,3,3,4.5,3.3,4
1517,4,4,4.5,3.65,4
1517,5,4,6.5,3.65,4
1517,4,4,6.5,3,4
1517,4,3,4.5,3,4
1517,4,4,4.5,3.65,4
1517,4,4,4.5,3.3,4
1517,5,5,4.5,3.3,4
1517,5,5,6.5,3.65,4
1517,5,5,6.5,3.95,4
1517,4,5,4.5,3,4
1517,5,5,8.5,2.65,4
1517,4,4,8.5,3,4
1517,4,4,8.5,3,4
1517,4,4,4.5,3.65,4
1517,5,5,2.5,3,4
1517,3,3,8.5,3.65,4
1517,4,4,8.5,3.3,4
1517,4,4,6.5,3.95,4
1517,3,4,4.5,3,4
1517,4,4,14.5,3.65,4
1517,5,5,2.5,3.3,4
1517,3,3,8.5,3.3,4
1517,4,4,8.5,3.95,4
1517,3,3,8.5,2.65,4
1517,3,3,4.5,3.95,4
1517,3,3,4.5,3.65,4
1517,3,3,8.5,3,4
1517,3,3,6.5,2,4
1517,4,4,4.5,3.3,4
1517,4,4,4.5,3.65,4
1517,2,2,4.5,2,4
1517,3,3,6.5,3.3,4
1518,2,2,6.5,3.65,4
1518,3,3,10.5,3,4
1518,1,2,6.5,1,4
1518,5,4,6.5,3,4
1518,4,4,6.5,3.65,4
1518,3,3,4.5,3.95,4
1518,5,5,20.5,3.95,4
1518,3,2,6.5,3.3,4
1518,4,4,8.5,2.65,4
1518,1,3,6.5,3,4
1518,1,1,8.5,3,4
1518,3,3,6.5,3.3,4
1518,4,4,6.5,3.65,4
1518,2,3,6.5,3.65,4
1518,4,4,4.5,3.65,4
1518,2,2,6.5,3.3,4
1518,2,3,8.5,3.65,4
1518,3,4,1,2.3,4
1518,4,4,4.5,2,4
1518,3,3,6.5,3.65,4
1518,4,3,6.5,3.95,4
1518,3,4,4.5,2,4
1518,2,2,2.5,3.95,4
1518,2,2,6.5,3.3,4
1518,3,3,4.5,3.95,4
1518,3,2,6.5,3.65,4
1518,3,3,6.5,3,4
1518,2,2,4.5,3.65,4
1518,3,3,6.5,2.3,4
1518,3,3,8.5,3,4
1518,3,3,8.5,2,4
1518,3,3,6.5,3.65,4
1518,3,4,4.5,3.65,4
1518,2,3,4.5,3,4
1518,2,2,1,3,4
1518,2,3,6.5,3.65,4
1518,3,3,4.5,3.65,4
1518,3,3,6.5,3,4
1518,2,3,6.5,3.3,4
1519,3,3,4.5,2.65,4
1519,3,4,6.5,3.3,4
1519,5,5,4.5,3.3,4
1519,5,4,6.5,3.95,4
1519,4,4,8.5,2,4
1519,4,4,2.5,3,4
1519,2,2,2.5,3.65,4
1519,4,4,6.5,1,4
1519,3,3,6.5,2.65,4
1519,4,5,8.5,3,4
1519,4,4,10.5,3,4
1519,3,3,6.5,2.65,4
1519,4,5,6.5,3,4
1519,4,4,NA,3.65,4
1519,5,4,8.5,2.65,4
1519,3,4,10.5,3.95,4
1519,4,4,12.5,3.3,4
1519,5,NA,6.5,3.65,4
1519,3,3,6.5,3.65,4
1519,5,5,NA,3.3,4
1519,4,4,10.5,2.65,4
1519,4,4,8.5,3.3,4
1519,3,3,6.5,2.65,4
1519,3,4,6.5,3.65,4
1519,4,4,6.5,3.65,4
1519,3,4,6.5,3.3,4
1519,4,4,6.5,3.65,4
1519,4,3,4.5,3.3,4
1519,4,4,8.5,2.65,4
1519,4,5,4.5,2.65,4
1519,4,4,8.5,2.65,4
1519,5,5,6.5,3.65,4
1519,2,2,6.5,2,4
1519,4,4,8.5,3.65,4
1519,4,5,4.5,3.95,4
1519,3,2,10.5,2,4
1519,4,4,6.5,3,4
1519,4,3,4.5,3.65,4
1519,4,4,4.5,3,4
1519,3,3,4.5,3,4
1519,1,2,6.5,3.65,4
1519,3,3,6.5,3,4
1519,2,1,6.5,2.65,4
1523,3,4,16.5,3.3,4
1523,4,4,10.5,3.95,4
1523,3,3,10.5,3.3,4
1524,4,4,6.5,3,4
1524,2,2,6.5,2.65,4
1524,3,2,6.5,3,4
1524,5,5,8.5,3.3,4
1524,4,4,8.5,3,4
1524,4,4,10.5,3.3,4
1524,3,3,10.5,3.3,4
1524,4,4,6.5,3.95,4
1524,4,4,12.5,3,4
1524,3,4,8.5,3,4
1524,4,4,10.5,3,4
1524,3,3,10.5,3.65,4
1524,5,5,10.5,3.3,4
1524,3,3,6.5,3.65,4
1524,4,4,12.5,3.3,4
1524,4,4,6.5,3.65,4
1524,3,3,2.5,3.3,4
1524,4,3,8.5,3.65,4
1524,5,5,8.5,3,4
1524,4,5,10.5,3,4
1524,4,4,6.5,3.65,4
1525,4,3,12.5,3.65,4
1525,4,4,10.5,2.65,4
1525,4,4,4.5,3.3,4
1525,4,5,12.5,3.3,4
1525,4,4,6.5,3,4
1525,4,3,NA,2.3,4
1525,3,4,20.5,3.65,4
1525,4,4,14.5,3,4
1525,3,3,6.5,3,4
1525,4,4,6.5,3.3,4
1525,3,3,6.5,3.3,4
1525,4,5,6.5,3.65,4
1525,5,4,6.5,3.95,4
1525,4,4,8.5,3.95,4
1525,4,4,18.5,3,4
1527,4,3,6.5,3.3,4
1527,3,4,8.5,1.65,4
1527,4,4,8.5,3,4
1527,4,4,8.5,3.3,4
1527,4,4,8.5,3.65,4
1527,4,4,12.5,3,4
1527,3,3,6.5,3.95,4
1527,4,3,12.5,3.65,4
1537,4,4,4.5,3.3,4
1537,4,4,10.5,3.95,4
1537,3,2,6.5,3.65,4
1537,3,3,6.5,2,4
1537,3,4,8.5,3.65,4
1537,4,4,6.5,3,4
1537,2,3,4.5,3,4
1537,1,1,6.5,2.65,4
1537,3,2,4.5,3,4
1537,2,3,4.5,2,4
1537,3,2,4.5,3,4
1537,5,4,6.5,3.95,4
1537,3,2,4.5,3.3,4
1537,3,3,6.5,2.65,4
1537,1,2,4.5,3.95,4
1537,3,3,8.5,3.65,4
1537,4,4,8.5,3.65,4
1537,1,2,6.5,3,4
1537,2,3,6.5,3,4
1537,2,2,6.5,3,4
1537,3,3,4.5,3.65,4
1537,3,2,8.5,2.65,4
1537,0,2,4.5,2,4
